"participant","probe_type","reference_num","p1","p2","PSE","beta","abs_beta","PSE_bias","JND","WF","slope_at_pse"
86725,"tangential",9,9.41117791726061,0.615539020743089,9.41117791726061,0.615539020743089,0.615539020743089,0.411177917260606,1.7847971479401,0.189646520725816,0.153884755185772
86725,"tangential",13,12.8502891664681,0.468049477069377,12.8502891664681,0.468049477069377,0.468049477069377,-0.149710833531882,2.34721400726032,0.182658458253624,0.117012369267344
86725,"tangential",18,18.1436285658309,0.186086369080651,18.1436285658309,0.186086369080651,0.186086369080651,0.143628565830859,5.90377626311773,0.325391155451455,0.0465215922701626
86725,"tangential",24,24.5582111632723,0.320086211276032,24.5582111632723,0.320086211276032,0.320086211276032,0.558211163272297,3.43223872183829,0.139759313046845,0.080021552819008
104312,"radial",9,9.20778333329225,0.586781196001502,9.20778333329225,0.586781196001502,0.586781196001502,0.207783333292252,1.87226907773183,0.203335483683932,0.146695299000375
104312,"radial",18,21.548097334579,0.176229192759801,21.548097334579,0.176229192759801,0.176229192759801,3.54809733457899,6.23399716847996,0.289306154120441,0.0440572981899503
104312,"radial",24,28.8910040011265,0.130496580620181,28.8910040011265,0.130496580620181,0.130496580620181,4.89100400112646,8.41870555877395,0.291395396243263,0.0326241451550452
104312,"radial",30,42.1553153562521,0.116565414009959,42.1553153562521,0.116565414009959,0.116565414009959,12.1553153562521,9.42485640358335,0.22357456761821,0.0291413535024899
104312,"tangential",13,12.776332967661,0.474488343946925,12.776332967661,0.474488343946925,0.474488343946925,-0.223667032339002,2.31536201612362,0.181222735974726,0.118622085986731
104312,"tangential",30,26.4729490649826,0.196047907910068,26.4729490649826,0.196047907910068,0.196047907910068,-3.52705093501738,5.60379501306419,0.211680043629014,0.0490119769775171
116159,"radial",9,10.6864298834409,0.681795561906817,10.6864298834409,0.681795561906817,0.681795561906817,1.68642988344088,1.61135148136717,0.15078482701356,0.170448890476704
116159,"radial",13,14.2356815980509,0.513425519443463,14.2356815980509,0.513425519443463,0.513425519443463,1.23568159805093,2.13976954215087,0.150310297923763,0.128356379860866
116159,"radial",18,21.507383460784,0.217139069850745,21.507383460784,0.217139069850745,0.217139069850745,3.50738346078401,5.05948694273796,0.235244187279373,0.0542847674626863
116159,"radial",24,26.6763193799609,0.181356113863834,26.6763193799609,0.181356113863834,0.181356113863834,2.67631937996086,6.05776262659096,0.22708389940561,0.0453390284659586
116159,"tangential",9,7.74405441272184,0.858914855422371,7.74405441272184,0.858914855422371,0.858914855422371,-1.25594558727816,1.27907007514484,0.165168012384262,0.214728713855593
116159,"tangential",13,12.2643018181074,0.72065221616843,12.2643018181074,0.72065221616843,0.72065221616843,-0.735698181892555,1.52446945144944,0.124301364566767,0.180163054042108
116159,"tangential",18,15.7406974791404,0.587298363057671,15.7406974791404,0.587298363057671,0.587298363057671,-2.25930252085958,1.87062038271036,0.118839739165898,0.146824590764418
116159,"tangential",24,18.9238881224069,0.315611566879737,18.9238881224069,0.315611566879737,0.315611566879737,-5.07611187759307,3.48089995410951,0.183942112297099,0.0789028917199344
116159,"tangential",30,24.4976904252295,0.2648571192476,24.4976904252295,0.2648571192476,0.2648571192476,-5.50230957477049,4.14794320722442,0.169319765872809,0.0662142798119
195506,"radial",9,8.53216371876974,0.83545836294388,8.53216371876974,0.83545836294388,0.83545836294388,-0.467836281230261,1.31498149685995,0.154120518569885,0.20886459073597
195506,"radial",13,14.5292845552566,0.342471378801491,14.5292845552566,0.342471378801491,0.342471378801491,1.52928455525663,3.20789518970257,0.220788241671677,0.0856178447003728
195506,"radial",18,18.1582028784523,0.418322725149391,18.1582028784523,0.418322725149391,0.418322725149391,0.158202878452343,2.62623142999409,0.144630580877061,0.104580681287348
195506,"radial",24,25.6412800946211,0.178685686156336,25.6412800946211,0.178685686156336,0.178685686156336,1.64128009462112,6.14829487632775,0.239781120663219,0.044671421539084
195506,"radial",30,40.3919963886123,0.0915906406936997,40.3919963886123,0.0915906406936997,0.0915906406936997,10.3919963886123,11.9948095170785,0.296960056187275,0.0228976601734249
195506,"tangential",13,12.1702846288095,0.464915874308114,12.1702846288095,0.464915874308114,0.464915874308114,-0.829715371190543,2.36303458190809,0.194164282428886,0.116228968577029
195506,"tangential",18,18.3502664694278,0.350382316784076,18.3502664694278,0.350382316784076,0.350382316784076,0.350266469427776,3.13546727686356,0.170867670073749,0.0875955791960189
195506,"tangential",24,23.9998781061804,0.344588656689165,23.9998781061804,0.344588656689165,0.344588656689165,-0.000121893819603258,3.18818471630396,0.132841704536947,0.0861471641722914
195506,"tangential",30,22.4985912450402,0.124272586387093,22.4985912450402,0.124272586387093,0.124272586387093,-7.50140875495978,8.8403429960496,0.392928734949058,0.0310681465967733
244809,"radial",9,10.7860634476909,0.494527510845175,10.7860634476909,0.494527510845175,0.494527510845175,1.78606344769087,2.2215392765319,0.20596386135736,0.123631877711294
244809,"radial",13,14.52320804398,0.463322109558356,14.52320804398,0.463322109558356,0.463322109558356,1.52320804397997,2.37116309799098,0.163267171468624,0.115830527389589
244809,"radial",18,20.3568686377604,0.271324957020522,20.3568686377604,0.271324957020522,0.271324957020522,2.35686863776039,4.04906463722398,0.198904100098837,0.0678312392551304
244809,"radial",24,27.392867454193,0.284888407281986,27.392867454193,0.284888407281986,0.284888407281986,3.39286745419297,3.8562899036488,0.140777153399416,0.0712221018204966
244809,"radial",30,34.9447868184314,0.219064513134425,34.9447868184314,0.219064513134425,0.219064513134425,4.9447868184314,5.01501714243404,0.143512597987546,0.0547661282836064
244809,"tangential",9,8.12492852578524,0.684147294164404,8.12492852578524,0.684147294164404,0.684147294164404,-0.875071474214764,1.60581251733213,0.197640202278203,0.171036823541101
244809,"tangential",13,12.5969519068985,0.694770256574383,12.5969519068985,0.694770256574383,0.694770256574383,-0.403048093101486,1.58125981685644,0.125527177411107,0.173692564143596
244809,"tangential",18,15.6051168329838,0.300060772267802,15.6051168329838,0.300060772267802,0.300060772267802,-2.39488316701616,3.66129927735975,0.234621715206965,0.0750151930669504
244809,"tangential",24,19.1869366983768,0.282019419007469,19.1869366983768,0.282019419007469,0.282019419007469,-4.81306330162321,3.89552000544691,0.203029804428159,0.0705048547518673
244809,"tangential",30,22.2547467574463,0.221267530231715,22.2547467574463,0.221267530231715,0.221267530231715,-7.74525324255371,4.96508587372772,0.223102330834946,0.0553168825579288
260169,"radial",9,9.47578120438954,0.977911492316109,9.47578120438954,0.977911492316109,0.977911492316109,0.475781204389543,1.12342711717819,0.118557730803005,0.244477873079027
260169,"radial",13,14.1515258713646,0.65873642842984,14.1515258713646,0.65873642842984,0.65873642842984,1.15152587136462,1.6677569984808,0.117849977001807,0.16468410710746
260169,"radial",18,19.6921576474769,0.572038215236944,19.6921576474769,0.572038215236944,0.572038215236944,1.69215764747687,1.92052254448255,0.0975272785675988,0.143009553809236
260169,"radial",24,25.7496190846946,0.391557132133554,25.7496190846946,0.391557132133554,0.391557132133554,1.74961908469458,2.80575220959937,0.108962862727049,0.0978892830333884
260169,"radial",30,34.2768715471105,0.241470067238114,34.2768715471105,0.241470067238114,0.241470067238114,4.27687154711053,4.54968311904583,0.132733324649908,0.0603675168095286
260169,"tangential",9,9.40238415324817,0.871074848556158,9.40238415324817,0.871074848556158,0.871074848556158,0.402384153248171,1.26121456782859,0.134137740733864,0.21776871213904
260169,"tangential",13,12.3075791641532,0.358772765717226,12.3075791641532,0.358772765717226,0.358772765717226,-0.692420835846782,3.06213958707781,0.24880112865709,0.0896931914293066
260169,"tangential",18,17.3614230174323,0.542224649779606,17.3614230174323,0.542224649779606,0.542224649779606,-0.638576982567706,2.02612014985791,0.116702423978928,0.135556162444902
260169,"tangential",24,22.640356272869,0.649251090102589,22.640356272869,0.649251090102589,0.649251090102589,-1.35964372713099,1.6921223628512,0.0747392109230608,0.162312772525647
260169,"tangential",30,26.4798387799306,0.284022674253548,26.4798387799306,0.284022674253548,0.284022674253548,-3.52016122006939,3.8680443086293,0.146075070198726,0.071005668563387
267845,"radial",18,19.9668188494356,0.302785841819033,19.9668188494356,0.302785841819033,0.302785841819033,1.96681884943561,3.62834762044363,0.181718863069977,0.0756964604547582
267845,"radial",24,25.3270198346578,0.228646885782272,25.3270198346578,0.228646885782272,0.228646885782272,1.32701983465782,4.80484256284277,0.18971211750179,0.057161721445568
267845,"radial",30,39.8022644872055,0.121889512716093,39.8022644872055,0.121889512716093,0.121889512716093,9.80226448720546,9.01318139836211,0.226448959989687,0.0304723781790232
267845,"tangential",9,9.35532924646451,0.539868700329493,9.35532924646451,0.539868700329493,0.539868700329493,0.355329246464514,2.03496199723674,0.217519014416919,0.134967175082373
267845,"tangential",13,12.541085083918,0.449068722301844,12.541085083918,0.449068722301844,0.449068722301844,-0.458914916081998,2.44642352964781,0.195072716059073,0.112267180575461
267845,"tangential",18,16.497697664124,0.292035702629485,16.497697664124,0.292035702629485,0.292035702629485,-1.50230233587599,3.76191088547127,0.228026416901308,0.0730089256573711
267845,"tangential",30,23.3030012282689,0.135200314903828,23.3030012282689,0.135200314903828,0.135200314903828,-6.69699877173109,8.12581161108672,0.34870236376374,0.0338000787259571
325666,"radial",9,10.1386276857419,0.709955547007863,10.1386276857419,0.709955547007863,0.709955547007863,1.13862768574194,1.54743813651187,0.152627967460334,0.177488886751966
325666,"radial",13,14.326289108905,0.437858054061905,14.326289108905,0.437858054061905,0.437858054061905,1.32628910890497,2.50906036437276,0.175136795390592,0.109464513515476
325666,"radial",18,20.0762334432749,0.22767618785931,20.0762334432749,0.22767618785931,0.22767618785931,2.07623344327487,4.82532801957746,0.240350264565879,0.0569190469648275
325666,"radial",24,26.0553683474875,0.327616230235823,26.0553683474875,0.327616230235823,0.327616230235823,2.05536834748749,3.35335123011858,0.128700971922431,0.0819040575589559
325666,"radial",30,37.0049441349042,0.304792153369922,37.0049441349042,0.304792153369922,0.304792153369922,7.00494413490422,3.60446381746167,0.097404925253267,0.0761980383424804
325666,"tangential",9,8.00078796567708,0.915717170791469,8.00078796567708,0.915717170791469,0.915717170791469,-0.999212034322923,1.19972882862791,0.149951334015434,0.228929292697867
325666,"tangential",13,10.5393589907087,0.44387257006091,10.5393589907087,0.44387257006091,0.44387257006091,-2.46064100929128,2.47506235521008,0.234839932617538,0.110968142515228
325666,"tangential",18,14.9989713866867,0.52571891289291,14.9989713866867,0.52571891289291,0.52571891289291,-3.00102861331329,2.08973324285158,0.13932510363387,0.131429728223228
325666,"tangential",30,25.3945249380658,0.28782366793755,25.3945249380658,0.28782366793755,0.28782366793755,-4.60547506193424,3.81696299175257,0.150306532650707,0.0719559169843876
332959,"radial",9,8.52585404661372,0.652094914906066,8.52585404661372,0.652094914906066,0.652094914906066,-0.47414595338628,1.68474291633813,0.197604006252872,0.163023728726516
332959,"radial",18,21.6197770996243,0.273783917053676,21.6197770996243,0.273783917053676,0.273783917053676,3.6197770996243,4.01269841008493,0.185603135110706,0.0684459792634191
332959,"radial",24,29.6462451141404,0.352263726930855,29.6462451141404,0.352263726930855,0.352263726930855,5.64624511414041,3.11872101689242,0.105197842252369,0.0880659317327137
332959,"tangential",9,9.133806702771,0.745439241220026,9.133806702771,0.745439241220026,0.745439241220026,0.133806702771002,1.4737784488915,0.161354241101291,0.186359810305007
332959,"tangential",13,12.4157382145526,0.500027043151488,12.4157382145526,0.500027043151488,0.500027043151488,-0.584261785447424,2.19710574400928,0.176961345837176,0.125006760787872
332959,"tangential",18,16.3073017775256,0.271977950147213,16.3073017775256,0.271977950147213,0.271977950147213,-1.69269822247441,4.03934321908619,0.247701506613015,0.0679944875368034
332959,"tangential",24,17.9588619599375,0.309999043016266,17.9588619599375,0.309999043016266,0.309999043016266,-6.04113804006252,3.54392154884963,0.197335530322322,0.0774997607540665
336453,"radial",9,9.60238260455546,0.880281405385096,9.60238260455546,0.880281405385096,0.880281405385096,0.602382604555462,1.24802396364092,0.12997023916219,0.220070351346274
336453,"radial",13,14.4383517430567,0.377447352292367,14.4383517430567,0.377447352292367,0.377447352292367,1.43835174305669,2.91063715772773,0.201590680814895,0.0943618380730917
336453,"radial",18,19.394575598897,0.503877491266636,19.394575598897,0.503877491266636,0.503877491266636,1.39457559889703,2.18031626280119,0.112418869476328,0.125969372816659
336453,"radial",24,26.6400401619588,0.329832194669015,26.6400401619588,0.329832194669015,0.329832194669015,2.64004016195876,3.33082187374268,0.125030662622611,0.0824580486672538
336453,"radial",30,35.4305561444864,0.151082751777308,35.4305561444864,0.151082751777308,0.151082751777308,5.43055614448636,7.2715930557542,0.20523508087484,0.037770687944327
336453,"tangential",9,8.39896080904046,0.7504763954019,8.39896080904046,0.7504763954019,0.7504763954019,-0.601039190959538,1.46388653313976,0.174293768767686,0.187619098850475
336453,"tangential",13,11.5917482272209,0.435826829437156,11.5917482272209,0.435826829437156,0.435826829437156,-1.40825177277907,2.52075414927277,0.217461085235899,0.108956707359289
336453,"tangential",18,15.3694636612129,0.41799878086489,15.3694636612129,0.41799878086489,0.41799878086489,-2.63053633878711,2.62826672937885,0.171005754482615,0.104499695216223
336453,"tangential",24,20.2362177361593,0.199967869415273,20.2362177361593,0.199967869415273,0.199967869415273,-3.76378226384072,5.49394406151632,0.271490657648905,0.0499919673538182
336453,"tangential",30,24.3195470656754,0.111402247580026,24.3195470656754,0.111402247580026,0.111402247580026,-5.68045293432459,9.86167076996289,0.405503883083483,0.0278505618950064
370984,"radial",9,9.40349478904353,0.901072004089469,9.40349478904353,0.901072004089469,0.901072004089469,0.403494789043535,1.21922807909037,0.129656910163969,0.225268001022367
370984,"radial",13,15.1210946622369,0.313055641870594,15.1210946622369,0.313055641870594,0.313055641870594,2.12109466223693,3.50931956409921,0.23208105249571,0.0782639104676485
370984,"radial",18,21.6773365595057,0.348023078655541,21.6773365595057,0.348023078655541,0.348023078655541,3.67733655950567,3.1567225165417,0.145623172287624,0.0870057696638854
370984,"radial",24,31.7486103543504,0.201344209776486,31.7486103543504,0.201344209776486,0.201344209776486,7.74861035435043,5.4563887875777,0.171862287094718,0.0503360524441215
370984,"radial",30,36.6974914796916,0.290841610546718,36.6974914796916,0.290841610546718,0.290841610546718,6.69749147969164,3.77735595193191,0.102932265929465,0.0727104026366796
370984,"tangential",9,8.32135302970639,0.998179742270069,8.32135302970639,0.998179742270069,0.998179742270069,-0.678646970293611,1.10061569289078,0.132264030736551,0.249544935567517
370984,"tangential",13,10.6991890901635,0.613857394066065,10.6991890901635,0.613857394066065,0.613857394066065,-2.30081090983652,1.78968649606243,0.167273097146008,0.153464348516516
370984,"tangential",18,14.8981247460273,0.338522645390975,14.8981247460273,0.338522645390975,0.338522645390975,-3.10187525397269,3.24531402441119,0.217833726038345,0.0846306613477438
370984,"tangential",24,20.7182219780137,0.517303418955227,20.7182219780137,0.517303418955227,0.517303418955227,-3.28177802198633,2.12372903099485,0.102505371032735,0.129325854738807
370984,"tangential",30,23.5189509821277,0.273851536832827,23.5189509821277,0.273851536832827,0.273851536832827,-6.48104901787228,4.01170758935255,0.170573406628598,0.0684628842082067
377823,"radial",9,8.86565719460079,0.72464566880358,8.86565719460079,0.72464566880358,0.72464566880358,-0.134342805399209,1.51606824681912,0.171004609533336,0.181161417200895
377823,"radial",18,19.3941207880022,0.398633388874778,19.3941207880022,0.398633388874778,0.398633388874778,1.39412078800223,2.75594648950295,0.14210216176481,0.0996583472186944
377823,"radial",24,26.0123628613513,0.314978162991756,26.0123628613513,0.314978162991756,0.314978162991756,2.0123628613513,3.48789985386023,0.134086237088538,0.0787445407479391
377823,"radial",30,31.1354270595093,0.161905842260978,31.1354270595093,0.161905842260978,0.161905842260978,1.13542705950931,6.78550121061874,0.217935061486376,0.0404764605652444
377823,"tangential",13,12.2412521839641,0.601530563916787,12.2412521839641,0.601530563916787,0.601530563916787,-0.758747816035923,1.82636154265319,0.149197281062938,0.150382640979197
377823,"tangential",30,25.1571583192868,0.349787021356104,25.1571583192868,0.349787021356104,0.349787021356104,-4.84284168071321,3.1408034649452,0.124847306881131,0.0874467553390259
404513,"radial",9,10.6492288629586,1.14995736722737,10.6492288629586,1.14995736722737,1.14995736722737,1.64922886295862,0.955350450353598,0.0897107633470633,0.287489341806844
404513,"radial",13,13.4529873096682,0.460372029976231,13.4529873096682,0.460372029976231,0.460372029976231,0.452987309668206,2.38635759154358,0.177384958196503,0.115093007494058
404513,"radial",18,18.2706646750228,0.336135030517188,18.2706646750228,0.336135030517188,0.336135030517188,0.270664675022754,3.26836595096247,0.178885990690342,0.0840337576292971
404513,"radial",24,22.7367586119381,0.216012339922792,22.7367586119381,0.216012339922792,0.216012339922792,-1.26324138806191,5.08587745061593,0.223685246319392,0.0540030849806979
404513,"radial",30,32.3075026827131,0.0881536371499671,32.3075026827131,0.0881536371499671,0.0881536371499671,2.30750268271312,12.4624726124363,0.385745463981795,0.0220384092874918
404513,"tangential",9,8.33354130706637,0.832372277764699,8.33354130706637,0.832372277764699,0.832372277764699,-0.666458692933626,1.31985689338235,0.158378874568389,0.208093069441175
404513,"tangential",13,12.1519465856787,0.553079343156118,12.1519465856787,0.553079343156118,0.553079343156118,-0.848053414321345,1.98635566896955,0.163459874923291,0.138269835789029
404513,"tangential",18,17.415609343984,0.500138568137048,17.415609343984,0.500138568137048,0.500138568137048,-0.584390656016033,2.19661581541351,0.12612913921225,0.125034642034262
404513,"tangential",24,21.4504475672083,0.260333044473798,21.4504475672083,0.260333044473798,0.260333044473798,-2.54955243279171,4.22002627783459,0.196733716842618,0.0650832611184496
404513,"tangential",30,22.8965937429424,0.208731683631319,22.8965937429424,0.208731683631319,0.208731683631319,-7.10340625705761,5.2632751748823,0.229871536088404,0.0521829209078298
524010,"radial",9,10.5121767704996,0.94455286822278,10.5121767704996,0.94455286822278,0.94455286822278,1.51217677049959,1.16310301480022,0.110643403378094,0.236138217055695
524010,"radial",13,15.1121726994553,0.53080962934115,15.1121726994553,0.53080962934115,0.53080962934115,2.11217269945529,2.06969170855421,0.136955271072889,0.132702407335287
524010,"radial",18,21.2585921204187,0.363815900699956,21.2585921204187,0.363815900699956,0.363815900699956,3.25859212041868,3.01969289015257,0.142045760746883,0.090953975174989
524010,"tangential",9,8.66151909602508,0.943211853301208,8.66151909602508,0.943211853301208,0.943211853301208,-0.338480903974919,1.16475666078941,0.134474870733004,0.235802963325302
524010,"tangential",13,12.5821060936138,0.577060728125244,12.5821060936138,0.577060728125244,0.577060728125244,-0.41789390638616,1.90380706071835,0.151310682532286,0.144265182031311
524010,"tangential",18,16.0227992132289,0.474212905636456,16.0227992132289,0.474212905636456,0.474212905636456,-1.9772007867711,2.31670685384158,0.144588147364965,0.118553226409114
524010,"tangential",24,19.2596297647517,0.24809895914966,19.2596297647517,0.24809895914966,0.24809895914966,-4.74037023524832,4.42812131269522,0.229917260444924,0.062024739787415
524010,"tangential",30,27.6807220430714,0.199658579576816,27.6807220430714,0.199658579576816,0.199658579576816,-2.31927795692862,5.50245469539382,0.198782917831116,0.0499146448942039
585498,"radial",9,9.53450234595982,0.842662446291926,9.53450234595982,0.842662446291926,0.842662446291926,0.534502345959815,1.30373946709323,0.136739120699433,0.210665611572981
585498,"radial",13,13.9830188461909,0.395475963522391,13.9830188461909,0.395475963522391,0.395475963522391,0.983018846190934,2.77794958480684,0.198665940120904,0.0988689908805977
585498,"radial",18,19.6614091289858,0.194488187105586,19.6614091289858,0.194488187105586,0.194488187105586,1.66140912898581,5.64873530376259,0.287300633779852,0.0486220467763966
585498,"radial",24,23.9996561911907,0.243068191887442,23.9996561911907,0.243068191887442,0.243068191887442,-0.000343808809297741,4.51976986432206,0.188326442192163,0.0607670479718604
585498,"tangential",9,9.26861755372143,0.698411514234019,9.26861755372143,0.698411514234019,0.698411514234019,0.26861755372143,1.57301571677696,0.169714168014774,0.174602878558505
585498,"tangential",13,12.9079272060806,0.326662445943341,12.9079272060806,0.326662445943341,0.326662445943341,-0.0920727939193817,3.36314229661607,0.260548594900022,0.0816656114858352
585498,"tangential",18,18.8889108218099,0.214087651086684,18.8889108218099,0.214087651086684,0.214087651086684,0.888910821809908,5.13160045939914,0.271672650043643,0.053521912771671
585498,"tangential",24,24.1024068460588,0.27946363863541,24.1024068460588,0.27946363863541,0.27946363863541,0.102406846058795,3.93114572626519,0.163101791093864,0.0698659096588524
593703,"radial",9,8.93234283691219,0.911700165450696,8.93234283691219,0.911700165450696,0.911700165450696,-0.0676571630878087,1.20501490544867,0.134904685976567,0.227925041362674
593703,"radial",13,13.468075381477,0.73949119931191,13.468075381477,0.73949119931191,0.73949119931191,0.468075381477039,1.48563267512901,0.110307719035508,0.184872799827978
593703,"radial",18,19.6136288217776,0.508856405978512,19.6136288217776,0.508856405978512,0.508856405978512,1.61362882177764,2.15898291887574,0.110075648850791,0.127214101494628
593703,"radial",24,24.393764047915,0.204982047040568,24.393764047915,0.204982047040568,0.204982047040568,0.39376404791502,5.35955370008909,0.219709991847165,0.0512455117601419
593703,"radial",30,36.0746152302399,0.287276411856383,36.0746152302399,0.287276411856383,0.287276411856383,6.07461523023986,3.82423423339517,0.1060090096315,0.0718191029640958
593703,"tangential",9,8.11926851200523,1.41872785474383,8.11926851200523,1.41872785474383,1.41872785474383,-0.880731487994765,0.774364360997535,0.0953736607986978,0.354681963685958
593703,"tangential",13,12.7306383109211,0.904945038072267,12.7306383109211,0.904945038072267,0.904945038072267,-0.269361689078902,1.21400995911133,0.0953612795730655,0.226236259518067
593703,"tangential",18,18.2718891260532,0.644177788034094,18.2718891260532,0.644177788034094,0.644177788034094,0.271889126053225,1.70544888239761,0.0933373046778109,0.161044447008523
593703,"tangential",24,24.1671487789747,0.378086826681077,24.1671487789747,0.378086826681077,0.378086826681077,0.167148778974703,2.90571427286148,0.120234054063897,0.0945217066702692
680792,"radial",9,8.79521674987331,0.985524697743577,8.79521674987331,0.985524697743577,0.985524697743577,-0.204783250126686,1.11474861176331,0.126744870929914,0.246381174435894
680792,"radial",13,13.3737255338929,0.470630499211672,13.3737255338929,0.470630499211672,0.470630499211672,0.373725533892934,2.33434146428746,0.174546835014039,0.117657624802918
680792,"radial",18,20.178963801276,0.282339944263696,20.178963801276,0.282339944263696,0.282339944263696,2.17896380127603,3.89109763244142,0.192829407434457,0.0705849860659239
